File,Plant,Trial,DownTime,DownTime_n,GenDownTime,MilkType,BME,BME_Rep,Day,Date,PlateType,Concentration,TNTC_Atyp,Dilution,Date/Time,Mode,Counted Colonies,COCOA SEDIMENTATION,NOT UNIFORM APPEARANCE,Chocolate Aroma,ATYPICAL CHOCOLATE AROMA,"Please describe what you meant by ATYPICAL CHOCOLATE AROMA

Text",Chocolate COLOR,Chocolate FLAVOR,ATYPICAL CHOCOLATE FLAVOR,"Please describe what you meant by ATYPICAL CHOCOLATE FLAVOR

Text",Sweetness,Viscosity,OVERALL FLAVOR SCORE,"OVERALL COMMENT

Text",BME_rep,ACID,ASTRINGENT,BARNY/COWY,"barny/cowy comment

Text",BITTER AT,COOKED,FEED,FLAT,FOREIGN,"foreign/chemical  comment

Text",FRUITY/FERMENTED,LACK OF FRESHNESS,LIGHT OXIDIZED,LIPID OXIDIZED,MALTY,MILK CARTON,RANCID,UNCLEAN,COAGULATED,OTHER,"other comment

Text",Sample Identifier,Serving Position,SEDIMENTATION,"CHOCOLATE Color representation

1=1
2=2
3=3
4=4
5=5
6=6
7=7
8=8
9=9",CHOCOLATE Aroma Intensity,Chocolate FLAVOR Intensity,SWEETNESS INTENSITY,VISCOSITY INTENSITY,"Mouthfeel comment

Text",BITTER,BAND-AID-chocolate only,"OVERALL COMMENT

Text 2","Please describe what you meant by ATYPICAL AROMA

Text","Please describe what you meant by ATYPICAL FLAVOR

Text"
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,0,3/24/2021,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,0,3/24/2021,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,0,3/24/2021,,,,,,,,,,,,,,,,,,,8,X,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,0,3/24/2021,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,0,3/24/2021,,,,,,,,,,,,,,,,,,,8.4,x,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,0,3/24/2021,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,1.6,2,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0.5,1,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,7.9,X,,,,,,,,,,,,,,,,,2,,,,,,,,1,8,1,1,0,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1.7,1.4,1.3,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,1,7,3/31/2021,,,,,,,,,0.6,,,,,,,,,,8,X,,,,,,,,,,,,,1,,,,,,,,,,,,0.3,2,1,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,1,,,,,,,,1,4,1,1,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1.4,2,1.5,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0.5,1,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,7.9,X,,,,,,,,,,,,,,,,,1,,,,,,,,1,7,1,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,1.8,1.3,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,8.5,X,,,,,,,,,1,,,,,,,,,,,,,,,,0,4,0.6,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,8.5,x,,,,,,,,,,,,,,,,,1,,,,,,,,0,4,1,1,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,2,1.5,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,1,7,3/31/2021,,,,,,,,,1,,,,,,,,,,7.5,X,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1.6,1.8,1.3,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,8,X,,,,,,,,,1,,,,1,,,,,,,,,,,,0.3,2,0.4,0.4,0.5,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,8,x,,,,,,,,,,,,,,,,,1,,,,1,stale chocolate,,,0,8,1,1,0.5,0.1,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,1,,,,,,,,0,8,1,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,8,X,,,,,,,,,,,,,,,,,2,,,,,,,,1,8,1,0,0,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,2,2,1.2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,6.5,X,,,,,,,,,,,,,,,,,,,1,,,,,,0,5,1,1,0.7,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,1,,,,,,,,,,,,1,7,2,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,8.1,x,,,,,,,,,,,,,,,,,1,,,,1,stale chocolate,,,0,9,1,1,1,0.1,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,8,X,,,,,,,,,,,,,,,,,2,,,,,,,,1,8,1,1,0,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,2,2,1.1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,6.6,X,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,1,1,0,,1,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,8.5,x,,,,,,,,,,,,,,,,,1,,,,,,,,1,7,2,1,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,8,x,,,1,,,,,,,,,,,,,,1,,,,1,stale chocolate,,,0.1,8,1,0.5,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,1,7,3/31/2021,,,,,,,,,0.5,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,1,1,0.5,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,1,7,3/31/2021,,,,,,,,,1,,,,,,,,,,8.4,X,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,1,0,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,2,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,6.8,X,,,1,,,,,,,,,,1,,,,,,,,,,,,0,5,0.3,0.6,0.4,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,1,7,3/31/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,9,,,,,,,,0.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,7.9,X,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,8,x,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,8.6,X,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,8,X,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,7.7,X,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,0,(NT) - sample spilled in box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,9.1,,,,,,,,0.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,8,x,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,8.1,X,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,8.1,x,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,8,x,,,,,,,,,1,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,5.9,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,7,x,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,8.7,X,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,7,x,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,7,x,,,,,,,,,1,,,,0.5,,,,1,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,6,X,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,7,x,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,7.6,X,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,8,x,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,7,x,,,,,,,,,1,,,,0.5,,,,1,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,7,X,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,7,x,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,7.6,X,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,7,3/31/2021,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,B,1,0,4/21/2021,,,,,,,,,0,,,,,,,,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,B,1,0,4/21/2021,,,,,,,,,0,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,2,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,B,1,0,4/21/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,1,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,B,1,0,4/21/2021,,,,,,,,,0,,,,,,,,,,8,x,,,,,,,,,,,,,,,,,1.5,,,,,,,,3,9,1,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,B,1,0,4/21/2021,,,,,,,,,0.2,,,,,,,,,,8.5,x,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0.5,1.6,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,B,1,0,4/21/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,B,2,0,4/21/2021,,,,,,,,,1,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,8,1,1.5,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,B,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,2,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,B,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,2,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,B,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,0,,,,,,,,3,9,1,1,0,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,B,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,8.3,x,,,,,,,,,1,,,,,,,,,,,,,,,,1,3,0.5,1,0.7,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,B,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,E,1,0,4/21/2021,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,2,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,E,1,0,4/21/2021,,,,,,,,,0,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,2,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,E,1,0,4/21/2021,,,,,,,,,0,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,2,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,E,1,0,4/21/2021,,,,,,,,,0,,,,,,,,,,8,x,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9,1,1,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,E,1,0,4/21/2021,,,,,,,,,0,,,,,,,,,,8.2,x,,,,,,,,,,,,,,,,0.5,,,,,,,,,1,3,1,1.4,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,E,1,0,4/21/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,E,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,1,1.1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,E,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,2,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,E,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,2,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,E,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,7,x,,,,,,,,,,,,,,,,,1,,,,,,,,2,9,1,1,0,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,E,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,8,x,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,C1,E,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,1,0,4/21/2021,,,,,,,,,0.5,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,1,0,4/21/2021,,,,,,,,,0,,,,,,,,,,7,X,,,,,,,,,,,,,,1,,,,,,,,,,,,9,2,2,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,1,0,4/21/2021,,,,,,,,,0,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.5,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,1,0,4/21/2021,,,,,,,,,0,,,,,,,,,,8.6,x,,,,,,,,,,,,,,,,,1,,,,,,,,,7,2,2,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,1,0,4/21/2021,,,,,,,,,0.5,,,,,,,,,,7.2,x,,,,,,,,,1.4,,,,1,,,,,,,,,,,,,6,0.6,1,0.6,0.5,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,1,0,4/21/2021,,,,,,,,,0,,,,,,,,,,8.5,X,,,,,,,,,,,,,,,,,1,,,,,,,,,8,2,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,2,0,4/21/2021,,,,,,,,,1,,,,,,,,,,8.5,x,,,,,,,,,,,,,,,,,1.5,,,,,,,,0,8,1,1,0.5,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,6,X,,,,,,,,,,,,,,2,,,,,,,,,,,0,9,2,2,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,1,1.5,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,8.5,x,,,,,,,,,,,,,,,,,1,,,,,,,,1,7,1,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,7,x,,,,,,,,,1.3,,,,,,,,,,0.4,,,,,,0,8,0.3,0.7,0.6,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,2,0,4/21/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,3,0,4/21/2021,,,,,,,,,0.5,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,1.4,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,3,0,4/21/2021,,,,,,,,,0,,,,,,,,,,6,X,,,,,,,,,,,,,,2,,,,,,,,,,,0,9,2,2,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,3,0,4/21/2021,,,,,,,,,0,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1.5,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,3,0,4/21/2021,,,,,,,,,0,,,,,,,,,,8.9,x,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,2,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,3,0,4/21/2021,,,,,,,,,0,,,,,,,,,,6.5,x,,,,,,,,,,,,,1,,,,,,0.4,,,,,,1,6,0.6,0.4,0.4,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,3,0,4/21/2021,,,,,,,,,0,,,,,,,,,,8.5,X,,,,,,,,,,,,,,,,,1,,,,,,,,0,8,2,1,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,4,0,4/21/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,8,1,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,4,0,4/21/2021,,,,,,,,,0,,,,,,,,,,6,X,,,,,,,,,,,,,,2,,,,,,,,,,,0,9,2,2,2,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,4,0,4/21/2021,,,,,,,,,0,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,,,,,,
SchoolMilk_PlateSensory.csv,4,2,,,,CS,B,4,0,4/21/2021,,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,2,1,0,,,,,,
